     x-cord                    y-cord                      z-cord                   temperature            G(incident radiation)    qr (source term)
  0.52941176000000001       0.29411765000000001        5.8823528999999999E-002   788.81453999999997        16882.067999999999       -7092.7669560785471     
  0.64705882000000003       0.29411765000000001        5.8823528999999999E-002   779.33157000000006        17629.046999999999       -6603.3701517581394     
  0.76470587999999995       0.29411765000000001        5.8823528999999999E-002   770.59987999999998        18179.669999999998       -6179.6167819800821     
  0.88235293999999997       0.29411765000000001        5.8823528999999999E-002   764.53124000000003        18569.674999999999       -5891.6459238388315     
   1.0000000000000000       0.29411765000000001        5.8823528999999999E-002   762.36474999999996        18695.184000000001       -5791.6371366808708     
   1.1176470999999999       0.29411765000000001        5.8823528999999999E-002   764.53124000000003        18569.960999999999       -5891.6173238388328     
   1.2352941000000000       0.29411765000000001        5.8823528999999999E-002   770.59987999999998        18178.259999999998       -6179.7577819800827     
   1.3529412000000001       0.29411765000000001        5.8823528999999999E-002   779.33157000000006        17629.514999999999       -6603.3233517581384     
   1.4705881999999999       0.29411765000000001        5.8823528999999999E-002   788.81452999999999        16880.182000000001       -7092.9551108041187     
   1.5882353000000000       0.29411765000000001        5.8823528999999999E-002   796.62922000000003        16154.230000000000       -7518.7236205343961     
   1.7058823999999999       0.29411765000000001        5.8823528999999999E-002   799.99838000000000        15104.957000000000       -7779.1570534317625     
   1.8235294000000000       0.29411765000000001        5.8823528999999999E-002   800.00000000000000        14182.377000000000       -7871.4902999999995     
   1.9411765000000001       0.29411765000000001        5.8823528999999999E-002   800.00000000000000        12512.768000000000       -8038.4512000000004     
   5.8823528999999999E-002  0.41176470999999998        5.8823528999999999E-002   800.00000000000000        13175.879000000001       -7972.1401000000005     
  0.17647059000000001       0.41176470999999998        5.8823528999999999E-002   800.00000000000000        15136.571000000000       -7776.0709000000006     
  0.29411765000000001       0.41176470999999998        5.8823528999999999E-002   796.62920999999994        16153.691000000001       -7518.7770618946006     
  0.41176470999999998       0.41176470999999998        5.8823528999999999E-002   786.41994000000000        17460.226999999999       -6928.8101808201673     
  0.52941176000000001       0.41176470999999998        5.8823528999999999E-002   772.48222999999996        18332.359000000000       -6242.7776964800942     
  0.64705882000000003       0.41176470999999998        5.8823528999999999E-002   757.81042000000002        19333.944000000000       -5546.3256005969342     
  0.76470587999999995       0.41176470999999998        5.8823528999999999E-002   745.08131000000003        20034.066999999999       -4986.2802957878830     
  0.88235293999999997       0.41176470999999998        5.8823528999999999E-002   736.47199000000001        20584.437999999998       -4613.7397737805704     
   1.0000000000000000       0.41176470999999998        5.8823528999999999E-002   733.43151000000000        20730.646000000001       -4489.6165995204510     
   1.1176470999999999       0.41176470999999998        5.8823528999999999E-002   736.47199000000001        20584.593000000001       -4613.7242737805700     
   1.2352941000000000       0.41176470999999998        5.8823528999999999E-002   745.08131000000003        20033.251000000000       -4986.3618957878825     
   1.3529412000000001       0.41176470999999998        5.8823528999999999E-002   757.81042000000002        19334.042000000001       -5546.3158005969344     
   1.4705881999999999       0.41176470999999998        5.8823528999999999E-002   772.48221999999998        18331.298999999999       -6242.8832782950212     
   1.5882353000000000       0.41176470999999998        5.8823528999999999E-002   786.41994999999997        17459.329000000002       -6928.9004220517563     
   1.7058823999999999       0.41176470999999998        5.8823528999999999E-002   796.62922000000003        16151.820000000000       -7518.9646205343952     
   1.8235294000000000       0.41176470999999998        5.8823528999999999E-002   800.00000000000000        15134.624000000000       -7776.2656000000006     
   1.9411765000000001       0.41176470999999998        5.8823528999999999E-002   800.00000000000000        13173.063000000000       -7972.4217000000008     
   5.8823528999999999E-002  0.52941176000000001        5.8823528999999999E-002   800.00000000000000        13732.669000000000       -7916.4611000000004     
  0.17647059000000001       0.52941176000000001        5.8823528999999999E-002   798.61398999999994        15815.692999999999       -7643.9475315804902     
  0.29411765000000001       0.52941176000000001        5.8823528999999999E-002   788.81453999999997        16881.531999999999       -7092.8205560785464     
  0.41176470999999998       0.52941176000000001        5.8823528999999999E-002   772.48222999999996        18332.855000000000       -6242.7280964800948     
  0.52941176000000001       0.52941176000000001        5.8823528999999999E-002   752.95375999999999        19334.207999999999       -5356.3903167813569     
  0.64705882000000003       0.52941176000000001        5.8823528999999999E-002   733.43151000000000        20534.501000000000       -4509.2310995204507     
  0.76470587999999995       0.52941176000000001        5.8823528999999999E-002   716.86893999999995        21376.112000000001       -3852.0479114262162     
  0.88235293999999997       0.52941176000000001        5.8823528999999999E-002   705.76558000000000        22068.602999999999       -3420.2437625537395     
   1.0000000000000000       0.52941176000000001        5.8823528999999999E-002   701.85461999999995        22234.258999999998       -3279.9819925264064     
   1.1176470999999999       0.52941176000000001        5.8823528999999999E-002   705.76558000000000        22068.937000000002       -3420.2103625537393     
   1.2352941000000000       0.52941176000000001        5.8823528999999999E-002   716.86892999999998        21375.097000000002       -3852.1490772139973     
   1.3529412000000001       0.52941176000000001        5.8823528999999999E-002   733.43151000000000        20535.172999999999       -4509.1638995204512     
   1.4705881999999999       0.52941176000000001        5.8823528999999999E-002   752.95375999999999        19332.940999999999       -5356.5170167813567     
   1.5882353000000000       0.52941176000000001        5.8823528999999999E-002   772.48222999999996        18333.109000000000       -6242.7026964800943     
   1.7058823999999999       0.52941176000000001        5.8823528999999999E-002   788.81453999999997        16879.491000000002       -7093.0246560785454     
   1.8235294000000000       0.52941176000000001        5.8823528999999999E-002   798.61398999999994        15815.532999999999       -7643.9635315804908     
   1.9411765000000001       0.52941176000000001        5.8823528999999999E-002   800.00000000000000        13729.960999999999       -7916.7319000000007     
   5.8823528999999999E-002  0.64705882000000003        5.8823528999999999E-002   800.00000000000000        14170.165000000001       -7872.7114999999994     
  0.17647059000000001       0.64705882000000003        5.8823528999999999E-002   794.54978000000006        16467.793000000001       -7392.3686986026150     
  0.29411765000000001       0.64705882000000003        5.8823528999999999E-002   779.33157000000006        17628.327000000001       -6603.4421517581377     
  0.41176470999999998       0.64705882000000003        5.8823528999999999E-002   757.81042000000002        19334.091000000000       -5546.3109005969345     
  0.52941176000000001       0.64705882000000003        5.8823528999999999E-002   733.43151000000000        20533.930000000000       -4509.2881995204507     
  0.64705882000000003       0.64705882000000003        5.8823528999999999E-002   709.56964000000005        22013.718000000001       -3548.0364966379298     
  0.76470587999999995       0.64705882000000003        5.8823528999999999E-002   689.44583000000000        23056.616000000002       -2818.7457679251220     
  0.88235293999999997       0.64705882000000003        5.8823528999999999E-002   675.93349999999998        23923.873000000000       -2341.9471477578468     
   1.0000000000000000       0.64705882000000003        5.8823528999999999E-002   671.15895000000000        24130.297999999999       -2188.9487914383112     
   1.1176470999999999       0.64705882000000003        5.8823528999999999E-002   675.93350999999996        23924.206999999999       -2341.9140279235462     
   1.2352941000000000       0.64705882000000003        5.8823528999999999E-002   689.44583000000000        23055.677000000000       -2818.8396679251218     
   1.3529412000000001       0.64705882000000003        5.8823528999999999E-002   709.56965000000002        22014.252000000000       -3547.9834207447166     
   1.4705881999999999       0.64705882000000003        5.8823528999999999E-002   733.43150000000003        20532.911000000000       -4509.3897416039481     
   1.5882353000000000       0.64705882000000003        5.8823528999999999E-002   757.81042000000002        19333.735000000001       -5546.3465005969338     
   1.7058823999999999       0.64705882000000003        5.8823528999999999E-002   779.33158000000003        17626.814999999999       -6603.5937811658650     
   1.8235294000000000       0.64705882000000003        5.8823528999999999E-002   794.54976999999997        16466.510999999999       -7392.4964435450156     
   1.9411765000000001       0.64705882000000003        5.8823528999999999E-002   800.00000000000000        14167.777000000000       -7872.9503000000004     
   5.8823528999999999E-002  0.76470587999999995        5.8823528999999999E-002   799.52715999999998        14569.465000000000       -7810.8381890382443     
  0.17647059000000001       0.76470587999999995        5.8823528999999999E-002   789.91988000000003        16953.439999999999       -7134.9512686649832     
  0.29411765000000001       0.76470587999999995        5.8823528999999999E-002   770.59987999999998        18178.625000000000       -6179.7212819800816     
  0.41176470999999998       0.76470587999999995        5.8823528999999999E-002   745.08131000000003        20034.521000000001       -4986.2348957878821     
  0.52941176000000001       0.76470587999999995        5.8823528999999999E-002   716.86893999999995        21375.570000000000       -3852.1021114262167     
  0.64705882000000003       0.76470587999999995        5.8823528999999999E-002   689.44583000000000        23057.138999999999       -2818.6934679251221     
  0.76470587999999995       0.76470587999999995        5.8823528999999999E-002   666.23740999999995        24242.194000000000       -2044.2533201396500     
  0.88235293999999997       0.76470587999999995        5.8823528999999999E-002   650.49130000000002        25249.007000000001       -1535.8751729738576     
   1.0000000000000000       0.76470587999999995        5.8823528999999999E-002   644.86935000000005        25475.760999999999       -1374.6262322218827     
   1.1176470999999999       0.76470587999999995        5.8823528999999999E-002   650.49131000000000        25249.281999999999       -1535.8479226790239     
   1.2352941000000000       0.76470587999999995        5.8823528999999999E-002   666.23739999999998        24241.609000000000       -2044.3115518585507     
   1.3529412000000001       0.76470587999999995        5.8823528999999999E-002   689.44583999999998        23057.804000000000       -2818.6272652310017     
   1.4705881999999999       0.76470587999999995        5.8823528999999999E-002   716.86892999999998        21374.873000000000       -3852.1714772139976     
   1.5882353000000000       0.76470587999999995        5.8823528999999999E-002   745.08131000000003        20034.935000000001       -4986.1934957878830     
   1.7058823999999999       0.76470587999999995        5.8823528999999999E-002   770.59988999999996        18177.293000000001       -6179.8548971155687     
   1.8235294000000000       0.76470587999999995        5.8823528999999999E-002   789.91988000000003        16953.380000000001       -7134.9572686649835     
   1.9411765000000001       0.76470587999999995        5.8823528999999999E-002   799.52715999999998        14567.804000000000       -7811.0042890382438     
   5.8823528999999999E-002  0.88235293999999997        5.8823528999999999E-002   798.61398999999994        14761.004000000001       -7749.4164315804901     
  0.17647059000000001       0.88235293999999997        5.8823528999999999E-002   786.41994999999997        17268.149000000001       -6948.0184220517549     
  0.29411765000000001       0.88235293999999997        5.8823528999999999E-002   764.53124000000003        18568.989000000001       -5891.7145238388321     
  0.41176470999999998       0.88235293999999997        5.8823528999999999E-002   736.47199000000001        20584.559000000001       -4613.7276737805696     
  0.52941176000000001       0.88235293999999997        5.8823528999999999E-002   705.76558000000000        22068.023000000001       -3420.3017625537395     
  0.64705882000000003       0.88235293999999997        5.8823528999999999E-002   675.93349999999998        23923.798999999999       -2341.9545477578467     
  0.76470587999999995       0.88235293999999997        5.8823528999999999E-002   650.49130000000002        25248.491999999998       -1535.9266729738579     
  0.88235293999999997       0.88235293999999997        5.8823528999999999E-002   632.92687000000001        26360.048999999999       -1003.6246624348162     
   1.0000000000000000       0.88235293999999997        5.8823528999999999E-002   626.51068999999995        26621.054000000000       -832.16889038098350     
   1.1176470999999999       0.88235293999999997        5.8823528999999999E-002   632.92687000000001        26360.473000000002       -1003.5822624348159     
   1.2352941000000000       0.88235293999999997        5.8823528999999999E-002   650.49130000000002        25247.412000000000       -1536.0346729738576     
   1.3529412000000001       0.88235293999999997        5.8823528999999999E-002   675.93350999999996        23924.597000000002       -2341.8750279235460     
   1.4705881999999999       0.88235293999999997        5.8823528999999999E-002   705.76557000000003        22066.845000000001       -3420.4192436317580     
   1.5882353000000000       0.88235293999999997        5.8823528999999999E-002   736.47199000000001        20584.579000000002       -4613.7256737805701     
   1.7058823999999999       0.88235293999999997        5.8823528999999999E-002   764.53125000000000        18567.480000000000       -5891.8658292435111     
   1.8235294000000000       0.88235293999999997        5.8823528999999999E-002   786.41994000000000        17267.359000000000       -6948.0969808201671     
   1.9411765000000001       0.88235293999999997        5.8823528999999999E-002   798.61398999999994        14758.703000000000       -7749.6465315804908     
   5.8823528999999999E-002   1.0000000000000000        5.8823528999999999E-002   798.20084999999995        14879.663000000000       -7718.4751159695925     
  0.17647059000000001        1.0000000000000000        5.8823528999999999E-002   785.12949000000003        17387.507000000001       -6879.2834455182519     
  0.29411765000000001        1.0000000000000000        5.8823528999999999E-002   762.36474999999996        18693.794000000002       -5791.7761366808709     
  0.41176470999999998        1.0000000000000000        5.8823528999999999E-002   733.43151000000000        20731.100999999999       -4489.5710995204518     
  0.52941176000000001        1.0000000000000000        5.8823528999999999E-002   701.85461999999995        22233.236000000001       -3280.0842925264064     
  0.64705882000000003        1.0000000000000000        5.8823528999999999E-002   671.15895000000000        24130.809000000001       -2188.8976914383106     
  0.76470587999999995        1.0000000000000000        5.8823528999999999E-002   644.86935000000005        25475.172999999999       -1374.6850322218827     
  0.88235293999999997        1.0000000000000000        5.8823528999999999E-002   626.51068999999995        26621.574000000001       -832.11689038098348     
   1.0000000000000000        1.0000000000000000        5.8823528999999999E-002   619.60784000000001        26879.151000000002       -654.88700909153818     
   1.1176470999999999        1.0000000000000000        5.8823528999999999E-002   626.51070000000004        26621.856000000000       -832.08891347530300     
   1.2352941000000000        1.0000000000000000        5.8823528999999999E-002   644.86935000000005        25474.819000000000       -1374.7204322218827     
   1.3529412000000001        1.0000000000000000        5.8823528999999999E-002   671.15895000000000        24131.455999999998       -2188.8329914383112     
   1.4705881999999999        1.0000000000000000        5.8823528999999999E-002   701.85460999999998        22232.955000000002       -3280.1120788769631     
   1.5882353000000000        1.0000000000000000        5.8823528999999999E-002   733.43151000000000        20731.465000000000       -4489.5346995204518     
   1.7058823999999999        1.0000000000000000        5.8823528999999999E-002   762.36476000000005        18692.978999999999       -5791.8580386488666     
   1.8235294000000000        1.0000000000000000        5.8823528999999999E-002   785.12949000000003        17387.474999999999       -6879.2866455182520     
   1.9411765000000001        1.0000000000000000        5.8823528999999999E-002   798.20084999999995        14878.593999999999       -7718.5820159695932     
   5.8823528999999999E-002   1.1176470999999999        5.8823528999999999E-002   798.61398999999994        14760.914000000001       -7749.4254315804901     
  0.17647059000000001        1.1176470999999999        5.8823528999999999E-002   786.41994999999997        17267.906999999999       -6948.0426220517547     
  0.29411765000000001        1.1176470999999999        5.8823528999999999E-002   764.53124000000003        18569.031999999999       -5891.7102238388325     
  0.41176470999999998        1.1176470999999999        5.8823528999999999E-002   736.47199000000001        20584.444000000000       -4613.7391737805692     
  0.52941176000000001        1.1176470999999999        5.8823528999999999E-002   705.76558000000000        22068.043000000001       -3420.2997625537391     
  0.64705882000000003        1.1176470999999999        5.8823528999999999E-002   675.93350999999996        23923.797999999999       -2341.9549279235462     
  0.76470587999999995        1.1176470999999999        5.8823528999999999E-002   650.49131000000000        25248.504000000001       -1535.9257226790237     
  0.88235293999999997        1.1176470999999999        5.8823528999999999E-002   632.92687000000001        26360.008000000002       -1003.6287624348159     
   1.0000000000000000        1.1176470999999999        5.8823528999999999E-002   626.51070000000004        26621.180000000000       -832.15651347530297     
   1.1176470999999999        1.1176470999999999        5.8823528999999999E-002   632.92687000000001        26360.402999999998       -1003.5892624348162     
   1.2352941000000000        1.1176470999999999        5.8823528999999999E-002   650.49130000000002        25247.601999999999       -1536.0156729738578     
   1.3529412000000001        1.1176470999999999        5.8823528999999999E-002   675.93350999999996        23924.673999999999       -2341.8673279235459     
   1.4705881999999999        1.1176470999999999        5.8823528999999999E-002   705.76557000000003        22067.000000000000       -3420.4037436317581     
   1.5882353000000000        1.1176470999999999        5.8823528999999999E-002   736.47199999999998        20584.830000000002       -4613.7009361668534     
   1.7058823999999999        1.1176470999999999        5.8823528999999999E-002   764.53125000000000        18567.638999999999       -5891.8499292435117     
   1.8235294000000000        1.1176470999999999        5.8823528999999999E-002   786.41994000000000        17267.642000000000       -6948.0686808201663     
   1.9411765000000001        1.1176470999999999        5.8823528999999999E-002   798.61398999999994        14758.931000000000       -7749.6237315804901     
   5.8823528999999999E-002   1.2352941000000000        5.8823528999999999E-002   799.52715999999998        14567.814000000000       -7811.0032890382445     
  0.17647059000000001        1.2352941000000000        5.8823528999999999E-002   789.91988000000003        16952.248000000000       -7135.0704686649842     
  0.29411765000000001        1.2352941000000000        5.8823528999999999E-002   770.59987999999998        18176.763999999999       -6179.9073819800824     
  0.41176470999999998        1.2352941000000000        5.8823528999999999E-002   745.08131000000003        20033.374000000000       -4986.3495957878831     
  0.52941176000000001        1.2352941000000000        5.8823528999999999E-002   716.86892999999998        21373.802000000000       -3852.2785772139978     
  0.64705882000000003        1.2352941000000000        5.8823528999999999E-002   689.44583000000000        23055.868999999999       -2818.8204679251221     
  0.76470587999999995        1.2352941000000000        5.8823528999999999E-002   666.23739999999998        24240.546999999999       -2044.4177518585509     
  0.88235293999999997        1.2352941000000000        5.8823528999999999E-002   650.49130000000002        25247.739000000001       -1536.0019729738576     
   1.0000000000000000        1.2352941000000000        5.8823528999999999E-002   644.86935000000005        25474.142000000000       -1374.7881322218827     
   1.1176470999999999        1.2352941000000000        5.8823528999999999E-002   650.49130000000002        25248.124000000000       -1535.9634729738577     
   1.2352941000000000        1.2352941000000000        5.8823528999999999E-002   666.23739999999998        24239.984000000000       -2044.4740518585506     
   1.3529412000000001        1.2352941000000000        5.8823528999999999E-002   689.44583999999998        23056.627000000000       -2818.7449652310020     
   1.4705881999999999        1.2352941000000000        5.8823528999999999E-002   716.86892000000000        21373.345000000001       -3852.3239430017929     
   1.5882353000000000        1.2352941000000000        5.8823528999999999E-002   745.08131000000003        20033.675999999999       -4986.3193957878830     
   1.7058823999999999        1.2352941000000000        5.8823528999999999E-002   770.59988999999996        18175.866999999998       -6179.9974971155698     
   1.8235294000000000        1.2352941000000000        5.8823528999999999E-002   789.91988000000003        16952.255000000001       -7135.0697686649837     
   1.9411765000000001        1.2352941000000000        5.8823528999999999E-002   799.52715999999998        14566.614000000000       -7811.1232890382444     
   5.8823528999999999E-002   1.3529412000000001        5.8823528999999999E-002   800.00000000000000        14169.912000000000       -7872.7368000000006     
  0.17647059000000001        1.3529412000000001        5.8823528999999999E-002   794.54978000000006        16466.988000000001       -7392.4491986026160     
  0.29411765000000001        1.3529412000000001        5.8823528999999999E-002   779.33157000000006        17628.291000000001       -6603.4457517581386     
  0.41176470999999998        1.3529412000000001        5.8823528999999999E-002   757.81042000000002        19333.823000000000       -5546.3377005969342     
  0.52941176000000001        1.3529412000000001        5.8823528999999999E-002   733.43151000000000        20533.894000000000       -4509.2917995204507     
  0.64705882000000003        1.3529412000000001        5.8823528999999999E-002   709.56965000000002        22013.757000000001       -3548.0329207447171     
  0.76470587999999995        1.3529412000000001        5.8823528999999999E-002   689.44583999999998        23056.686000000002       -2818.7390652310019     
  0.88235293999999997        1.3529412000000001        5.8823528999999999E-002   675.93350999999996        23923.873000000000       -2341.9474279235460     
   1.0000000000000000        1.3529412000000001        5.8823528999999999E-002   671.15895000000000        24130.654999999999       -2188.9130914383109     
   1.1176470999999999        1.3529412000000001        5.8823528999999999E-002   675.93350999999996        23924.194000000000       -2341.9153279235461     
   1.2352941000000000        1.3529412000000001        5.8823528999999999E-002   689.44583999999998        23056.235000000001       -2818.7841652310017     
   1.3529412000000001        1.3529412000000001        5.8823528999999999E-002   709.56965000000002        22014.547999999999       -3547.9538207447172     
   1.4705881999999999        1.3529412000000001        5.8823528999999999E-002   733.43151000000000        20533.424999999999       -4509.3386995204510     
   1.5882353000000000        1.3529412000000001        5.8823528999999999E-002   757.81042000000002        19334.476999999999       -5546.2723005969347     
   1.7058823999999999        1.3529412000000001        5.8823528999999999E-002   779.33158000000003        17627.258999999998       -6603.5493811658644     
   1.8235294000000000        1.3529412000000001        5.8823528999999999E-002   794.54978000000006        16467.437999999998       -7392.4041986026168     
   1.9411765000000001        1.3529412000000001        5.8823528999999999E-002   800.00000000000000        14168.459000000001       -7872.8820999999998     
   5.8823528999999999E-002   1.4705881999999999        5.8823528999999999E-002   800.00000000000000        13729.915000000001       -7916.7364999999991     
  0.17647059000000001        1.4705881999999999        5.8823528999999999E-002   798.61398999999994        15813.754000000001       -7644.1414315804905     
  0.29411765000000001        1.4705881999999999        5.8823528999999999E-002   788.81452999999999        16878.923999999999       -7093.0809108041185     
  0.41176470999999998        1.4705881999999999        5.8823528999999999E-002   772.48221999999998        18331.008999999998       -6242.9122782950217     
  0.52941176000000001        1.4705881999999999        5.8823528999999999E-002   752.95375999999999        19331.778999999999       -5356.6332167813571     
  0.64705882000000003        1.4705881999999999        5.8823528999999999E-002   733.43150000000003        20532.737000000001       -4509.4071416039478     
  0.76470587999999995        1.4705881999999999        5.8823528999999999E-002   716.86892999999998        21373.776000000002       -3852.2811772139976     
  0.88235293999999997        1.4705881999999999        5.8823528999999999E-002   705.76557000000003        22066.877000000000       -3420.4160436317579     
   1.0000000000000000        1.4705881999999999        5.8823528999999999E-002   701.85460999999998        22232.060000000001       -3280.2015788769627     
   1.1176470999999999        1.4705881999999999        5.8823528999999999E-002   705.76557000000003        22067.304000000000       -3420.3733436317580     
   1.2352941000000000        1.4705881999999999        5.8823528999999999E-002   716.86892000000000        21372.923999999999       -3852.3660430017935     
   1.3529412000000001        1.4705881999999999        5.8823528999999999E-002   733.43151000000000        20533.591000000000       -4509.3220995204510     
   1.4705881999999999        1.4705881999999999        5.8823528999999999E-002   752.95375000000001        19330.917000000001       -5356.7190295166210     
   1.5882353000000000        1.4705881999999999        5.8823528999999999E-002   772.48221999999998        18331.397000000001       -6242.8734782950214     
   1.7058823999999999        1.4705881999999999        5.8823528999999999E-002   788.81453999999997        16877.665000000001       -7093.2072560785455     
   1.8235294000000000        1.4705881999999999        5.8823528999999999E-002   798.61398999999994        15813.880999999999       -7644.1287315804911     
   1.9411765000000001        1.4705881999999999        5.8823528999999999E-002   800.00000000000000        13728.263999999999       -7916.9016000000011     
   5.8823528999999999E-002   1.5882353000000000        5.8823528999999999E-002   800.00000000000000        13175.084999999999       -7972.2195000000011     
  0.17647059000000001        1.5882353000000000        5.8823528999999999E-002   800.00000000000000        15135.045000000000       -7776.2235000000001     
  0.29411765000000001        1.5882353000000000        5.8823528999999999E-002   796.62922000000003        16153.136000000000       -7518.8330205343955     
  0.41176470999999998        1.5882353000000000        5.8823528999999999E-002   786.41994999999997        17459.525000000001       -6928.8808220517567     
  0.52941176000000001        1.5882353000000000        5.8823528999999999E-002   772.48222999999996        18332.016000000000       -6242.8119964800935     
  0.64705882000000003        1.5882353000000000        5.8823528999999999E-002   757.81042000000002        19333.645000000000       -5546.3555005969338     
  0.76470587999999995        1.5882353000000000        5.8823528999999999E-002   745.08131000000003        20034.032999999999       -4986.2836957878826     
  0.88235293999999997        1.5882353000000000        5.8823528999999999E-002   736.47199000000001        20584.237000000001       -4613.7598737805702     
   1.0000000000000000        1.5882353000000000        5.8823528999999999E-002   733.43151000000000        20730.969000000001       -4489.5842995204512     
   1.1176470999999999        1.5882353000000000        5.8823528999999999E-002   736.47199999999998        20584.549999999999       -4613.7289361668536     
   1.2352941000000000        1.5882353000000000        5.8823528999999999E-002   745.08131000000003        20033.827000000001       -4986.3042957878824     
   1.3529412000000001        1.5882353000000000        5.8823528999999999E-002   757.81042000000002        19334.345000000001       -5546.2855005969341     
   1.4705881999999999        1.5882353000000000        5.8823528999999999E-002   772.48221999999998        18331.891000000000       -6242.8240782950206     
   1.5882353000000000        1.5882353000000000        5.8823528999999999E-002   786.41994999999997        17460.175999999999       -6928.8157220517551     
   1.7058823999999999        1.5882353000000000        5.8823528999999999E-002   796.62922000000003        16152.309999999999       -7518.9156205343961     
   1.8235294000000000        1.5882353000000000        5.8823528999999999E-002   800.00000000000000        15136.020000000000       -7776.1260000000002     
   1.9411765000000001        1.5882353000000000        5.8823528999999999E-002   800.00000000000000        13173.838000000000       -7972.3441999999995     
